ReviewID,CustomerID,Age,Gender,Location,Date,Brand,Product,ProductID,Rating,ReviewCategory,ReviewText,Cuisine,HealthPref,PriceSensitivity,WouldRecommend,SentimentLabel,SentimentScore,Polarity,Subjectivity,HelpfulUpvotes,HelpfulDownvotes
RU001317,cmcjwq6vxn9h,50,F,Nashik,2024-08-06,NoodleNest,Crispy Noodles,PID00440,2,Packaging,"presentation. crushed the was container slightly, affecting The",Chinese,Vegan,High,Yes,Negative,-0.5,-0.13,0.13,20,6
RU001318,5gvlkzf7lg08,25,F,Amritsar,2024-08-06,FiestaGrill,Nachos,PID00175,3,Taste,"edible. and but decent could use otherwise was more seasoning, It",Mexican,Gluten-Free,Medium,No,Neutral,0.0,0.33,0.58,2,8
RU001319,ds9gmysezvz1,59,M,Kolkata,2024-08-06,PastaPalace,Risotto,PID00664,2,Portion Size,me wanting side; more left on food. the bit A smaller,Italian,Gluten-Free,Low,No,Negative,-0.5,0.17,0.33,7,2
RU001320,jd5n3ksgnbhd,50,Other,Guwahati,2024-08-06,SpiceHub,Kofta Curry,PID00052,3,Delivery,"little mins), acceptable. than but A 15 (less late still",Indian,Non-Veg,Medium,No,Neutral,0.0,-0.22,0.39,0,1
RU001321,ppucawhlv2nk,22,F,Vellore,2024-08-06,TasteLane,Gobi Manchurian,PID00558,1,Portion Size,of Extremely value. tiny food; amount unacceptable,Chinese,None,Medium,Yes,Negative,-1.0,-0.06,0.75,25,8
RU001322,arr5tgi7xl9o,25,F,Amritsar,2024-08-06,FiestaGrill,Quesadilla,PID00364,1,Packaging,"food upon a the arrival. mess complete poor packaging, was Very",Mexican,None,Medium,Yes,Negative,-1.0,-0.07,0.37,15,8
RU001323,sij57nbfb6tf,38,F,Aurangabad,2024-08-07,FiestaGrill,Mexican Rice,PID00085,1,Portion Size,shockingly quantity The was small.,Mexican,None,High,No,Negative,-1.0,-0.62,0.7,16,7
RU001324,g7svebocm6s0,51,F,Patna,2024-08-07,BiryaniBox,Paneer Butter Masala,PID00321,3,Packaging,"the flimsy. but Held felt little container a okay, up",Indian,Non-Veg,Medium,No,Neutral,0.0,0.16,0.5,15,5
RU001325,g7p4c3pacwqd,40,F,Jamshedpur,2024-08-07,FoodAdda,Pad Thai,PID00014,4,Hygiene,eating here. safe felt and fresh-looking; Hygienic,Thai,Non-Veg,Medium,No,Positive,0.5,0.5,0.5,11,3
RU001326,7ftx0rnpksb6,51,M,Indore,2024-08-07,WrapNation,Guacamole,PID00317,2,Temperature,hot. food been it when The cold should quite have was,Mexican,Vegan,High,Yes,Negative,-0.5,-0.17,0.93,6,6
RU001327,g78fyb7qwzzn,26,M,Mumbai,2024-08-07,TandooriTrail,Bhindi Masala,PID00379,4,Delivery,"in arrived quick, and warm Very condition. the good food",Indian,Gluten-Free,Medium,Yes,Positive,0.5,0.46,0.5,19,4
RU001328,zl7nwgw4bov1,31,Other,Mysore,2024-08-07,VeganVibes,Garlic Bread,PID00142,1,Hygiene,cleanliness Zero into protocols. effort basic put,Continental,Vegetarian,Medium,No,Negative,-1.0,0.0,0.12,16,8
RU001329,du1lvn03y3pa,57,F,Nashik,2024-08-07,PastaPalace,Focaccia,PID00340,3,Packaging,organized better basic be could Simple inside. packaging; and,Italian,Gluten-Free,Low,No,Neutral,0.0,0.17,0.33,25,7
RU001330,ghkjjmmdzb58,60,F,Hubli,2024-08-07,FiestaGrill,Tostadas,PID00046,5,Packaging,"everything that Excellent, secure. spill-proof kept packaging perfectly",Mexican,Gluten-Free,Low,Yes,Positive,1.0,0.8,0.87,8,1
RU001331,1de1yu96ag0s,38,F,Surat,2024-08-07,CurryCraft,Veg Pulao,PID00450,3,Packaging,better be Simple organized and inside. basic packaging; could,Indian,Vegan,High,Yes,Neutral,0.0,0.17,0.33,13,8
RU001332,12zzjzmv5rdq,29,M,Thrissur,2024-08-07,FiestaGrill,Salsa Verde,PID00333,3,Hygiene,"I've establishments. It okay, but was seen cleaner",Mexican,Gluten-Free,Low,No,Neutral,0.0,0.5,0.5,8,10
RU001333,hxchyhp386fs,48,F,Noida,2024-08-07,FiestaGrill,Quesadilla,PID00364,2,Packaging,and poorly. The together cold were items hot packed,Mexican,Gluten-Free,Low,Yes,Negative,-0.5,-0.25,0.82,16,8
RU001334,pt5r5rc6zs62,57,F,Hyderabad,2024-08-07,NoodleNest,Manchurian,PID00087,1,Value for Money,too Way for low portions. such quality/small costly,Chinese,Vegetarian,Low,No,Negative,-1.0,0.0,0.4,2,6
RU001335,r7hal7ngtidm,46,Other,Udaipur,2024-08-07,WokWay,Crispy Noodles,PID00018,3,Taste,average; palate. excite need the filled it but didn't Perfectly the,Chinese,Non-Veg,Low,Yes,Neutral,0.0,0.42,0.77,20,9
RU001336,q6wvujwywdqf,58,F,Hubli,2024-08-08,CurryCraft,Kofta Curry,PID00401,3,Taste,"The and standard bad. good unremarkable, taste neither nor was",Indian,Gluten-Free,High,Yes,Neutral,0.0,0.0,0.42,25,1
RU001337,iy5nwqq4noau,35,M,Rajkot,2024-08-08,MasalaMagic,Veg Pulao,PID00006,3,Value for Money,the was on standard. higher Price end of,Indian,Vegetarian,High,Yes,Neutral,0.0,0.12,0.25,24,5
RU001338,2lzhwrgu6214,43,F,Mumbai,2024-08-08,FoodAdda,Thai Iced Tea,PID00404,1,Portion Size,value. amount of Extremely tiny food; unacceptable,Thai,Vegan,Medium,Yes,Negative,-1.0,0.0,0.5,19,9
RU001339,xlaa6uypv2jr,23,F,Hubli,2024-08-08,CurryCraft,Masala Dosa,PID00301,4,Portion Size,"A definitely not portion; solid small. good,",Indian,Gluten-Free,High,No,Positive,0.5,0.11,0.4,23,9
RU001340,ifxdnm655ck3,53,F,Salem,2024-08-08,BiryaniBox,Butter Naan,PID00102,1,Packaging,spillage leakage Significant and inside bag. the,Indian,Non-Veg,High,Yes,Negative,-1.0,0.38,0.88,16,3
RU001341,pnyzn6427h7z,33,Other,Ludhiana,2024-08-08,WrapNation,Burrito Bowl,PID00008,1,Customer Service,Their and attitude unacceptable dismissive. was,Mexican,Vegetarian,Medium,No,Negative,-1.0,0.0,0.0,20,9
RU001342,as0r778nrxvo,20,M,Chandigarh,2024-08-08,MasalaMagic,Chicken Curry,PID00262,5,Temperature,used ideal. excellent temperature insulation; Clearly was,Indian,Gluten-Free,Medium,No,Positive,1.0,0.67,0.79,7,7
RU001343,lwbdl3u1r3m8,53,F,Kolkata,2024-08-08,WokWay,Fried Rice,PID00208,3,Portion Size,"It was didn't feel but enough to eat, generous.",Chinese,Non-Veg,High,No,Neutral,0.0,0.0,0.5,3,3
RU001344,6qfi2ncysg74,46,M,Coimbatore,2024-08-08,SpiceHub,Veg Pulao,PID00398,5,Portion Size,was great surprised. quantity—I pleasantly Truly,Indian,None,Medium,No,Positive,1.0,0.54,0.87,25,7
RU001345,00ew9jzf4epm,26,M,Ahmedabad,2024-08-08,UrbanTadka,Veg Pulao,PID00170,4,Portion Size,"right satisfying. filling highly Just the size, very and",Indian,Vegan,Low,Yes,Positive,0.5,0.29,0.59,14,7
RU001346,g22oh8fzuo88,55,F,Vellore,2024-08-08,BiryaniBox,Paneer Butter Masala,PID00321,1,Temperature,(or Completely ruined cold dish. warm); melted/too the,Indian,Vegan,High,Yes,Negative,-1.0,0.03,0.67,3,8
RU001347,65kywlsmrg6o,36,M,Jodhpur,2024-08-08,VeganVibes,Mashed Potatoes,PID00022,5,Delivery,than sooner way job. expected—fantastic Arrived,Continental,Vegetarian,Medium,Yes,Positive,1.0,0.0,0.0,12,4
RU001348,zzjropgrc38p,31,F,Agra,2024-08-08,FoodAdda,Pad Thai,PID00014,1,Value for Money,regret for I this the meal. much paying,Thai,None,Medium,No,Negative,-1.0,0.2,0.2,19,9
RU001349,v50oqux0bwbt,55,M,Hubli,2024-08-08,BiryaniBox,Butter Naan,PID00102,4,Delivery,time delivery handled professionally. was and On the,Indian,None,Medium,Yes,Positive,0.5,0.1,0.1,8,9
RU001350,ic5gl9b0c07l,29,M,Ahmedabad,2024-08-08,WokWay,Spring Rolls,PID00100,4,Value for Money,trade-off. a felt like fair Solid purchase;,Chinese,Vegetarian,Low,No,Positive,0.5,0.35,0.5,21,4
RU001351,hr9eu8v6ss0f,26,Other,Gwalior,2024-08-08,MasalaMagic,Tandoori Chicken,PID00377,5,Taste,dish and was This addictive. flawless Delicious! highly,Indian,Gluten-Free,High,Yes,Positive,1.0,0.54,0.86,22,4
RU001352,4jgsqof3wgi8,52,F,Surat,2024-08-08,NoodleNest,Hakka Noodles,PID00310,3,Value for Money,you what It value; average for. pay get was you,Chinese,None,High,Yes,Neutral,0.0,-0.15,0.4,12,2
RU001353,r3w37i8ailwi,37,F,Bangalore,2024-08-08,WrapNation,Enchiladas,PID00196,5,Portion Size,excellent for Generous price; value. felt the like portions,Mexican,None,High,Yes,Positive,1.0,1.0,1.0,24,10
RU001354,czha5s8udghn,24,F,Jamshedpur,2024-08-08,FoodAdda,Mango Sticky Rice,PID00192,1,Packaging,The totally delivery. easily; unsuitable broke seal for,Thai,Vegetarian,Low,No,Negative,-1.0,0.22,0.79,24,9
RU001355,wbos8im3oln5,57,M,Ranchi,2024-08-08,TasteLane,Manchurian,PID00361,1,Hygiene,effort basic into protocols. put Zero cleanliness,Chinese,Gluten-Free,Low,Yes,Negative,-1.0,0.0,0.12,3,9
RU001356,4mh2b29a0bre,32,Other,Delhi,2024-08-09,UrbanTadka,Chole Bhature,PID00266,4,Temperature,"warm; temperature a Arrived acceptable minor, drop. only very",Indian,Non-Veg,Medium,No,Positive,0.5,0.19,0.53,17,7
RU001357,qe7xyw4pud8b,25,M,Indore,2024-08-09,CurryCraft,Aloo Paratha,PID00714,1,Portion Size,was quantity small. shockingly The,Indian,Vegan,Medium,Yes,Negative,-1.0,-0.62,0.7,0,1
RU001358,g4ap8dxo4vp6,18,M,Hyderabad,2024-08-09,FreshBite,Garlic Bread,PID00106,2,Temperature,The been cold hot. was it when food should quite have,Continental,None,Medium,Yes,Negative,-0.5,-0.17,0.93,16,7
RU001359,fufi9jhrm9qw,32,F,Erode,2024-08-09,TasteLane,Gobi Manchurian,PID00558,3,Customer Service,"Average job service, they the great, done. but got nothing",Chinese,Vegan,Low,No,Neutral,0.0,0.33,0.57,14,0
RU001360,amtfpw6m9hkh,34,F,Jodhpur,2024-08-09,VeganVibes,Club Sandwich,PID00062,1,Taste,were completely Seriously flavors spoiled. or the inedible; off,Continental,Vegan,Low,No,Negative,-1.0,-0.33,0.67,25,5
RU001361,2abkvblpxajm,36,M,Erode,2024-08-09,FreshBite,Chicken Pot Pie,PID00289,3,Customer Service,"nothing Average service, but done. job got great, they the",Continental,Gluten-Free,High,Yes,Neutral,0.0,0.33,0.57,8,4
RU001362,co69ekinpzem,46,M,Chennai,2024-08-09,SpiceHub,Butter Naan,PID00122,3,Taste,"core okay. bit ingredients the tasted but A plain,",Indian,Vegan,Medium,No,Neutral,0.0,0.14,0.43,2,4
RU001363,5031bcd6gpxs,46,M,Patna,2024-08-09,SpiceHub,Palak Paneer,PID00064,5,Packaging,packaging. great; high-quality was professional presentation and clearly The still,Indian,Gluten-Free,Low,No,Positive,1.0,0.33,0.41,1,0
RU001364,7k26esngdll1,41,M,Ludhiana,2024-08-09,WrapNation,Elote,PID00802,1,Delivery,arrived cold. delivery or was completely cancelled/missed The,Mexican,None,High,Yes,Negative,-1.0,-0.25,0.7,1,7
RU001365,1cn62ziah5fm,33,M,Shimla,2024-08-09,BiryaniBox,Bhindi Masala,PID00146,4,Value for Money,correctly. No the complaints about cost; priced,Indian,Gluten-Free,Low,No,Positive,0.5,0.0,0.0,0,0
RU001366,1015omne5kx6,57,M,Trichy,2024-08-09,NoodleNest,Sweet Corn Soup,PID00275,4,Packaging,was did job properly; effectively. its sealed Everything,Chinese,None,Medium,No,Positive,0.5,0.6,0.8,22,3
RU001367,t47s151m4i3l,47,F,Vellore,2024-08-09,BiryaniBox,Chole Bhature,PID00206,5,Packaging,"everything kept that spill-proof Excellent, packaging secure. perfectly",Indian,Vegan,High,No,Positive,1.0,0.8,0.87,18,8
RU001368,5ngxs0w0pt53,28,M,Aurangabad,2024-08-09,WokWay,Spring Rolls,PID00100,5,Packaging,"kept spill-proof everything that Excellent, perfectly secure. packaging",Chinese,None,Low,No,Positive,1.0,0.7,0.8,17,7
RU001369,gtld6f0n3it2,55,F,Aurangabad,2024-08-10,FoodAdda,Pad Thai,PID00014,3,Portion Size,size—met expectations. commercial Standard,Thai,Gluten-Free,Medium,Yes,Neutral,0.0,0.0,0.0,14,2
RU001370,eqh8w0wlqyl2,34,F,Pune,2024-08-10,FoodAdda,Pad Thai,PID00014,5,Delivery,Super and incredibly seamless fast service; efficient.,Thai,Vegan,Medium,No,Positive,1.0,0.21,0.46,13,6
RU001371,uzx3y6g0vfoi,22,F,Ahmedabad,2024-08-10,FreshBite,Mashed Potatoes,PID00427,3,Customer Service,"service, done. they but nothing job Average the great, got",Continental,None,Medium,No,Neutral,0.0,0.33,0.57,22,5
RU001372,truf4sm4rxj9,48,M,Jamshedpur,2024-08-10,CurryCraft,Chicken Curry,PID00638,1,Hygiene,The dirty. visibly facility/packaging was,Indian,Non-Veg,Medium,No,Negative,-1.0,-0.6,0.8,1,7
RU001373,jzkgulbgtujs,33,M,Ludhiana,2024-08-10,FoodAdda,Sticky Rice,PID00201,1,Temperature,cold warm); melted/too (or dish. ruined the Completely,Thai,Non-Veg,Medium,Yes,Negative,-1.0,0.03,0.67,5,4
RU001374,gdgojgp2gbud,39,M,Lucknow,2024-08-10,VeganVibes,Chicken Pot Pie,PID00369,1,Taste,bite took continue; culinary one and failure. terrible couldn't a I,Continental,Vegan,High,No,Negative,-1.0,-0.44,0.43,13,7
RU001375,8tjlnxp664vz,50,F,Vizag,2024-08-10,BiryaniBox,Bhindi Masala,PID00146,3,Value for Money,for. It what you value; pay was get average you,Indian,Non-Veg,High,No,Neutral,0.0,-0.15,0.4,1,6
RU001376,s3luuwu8utc2,18,M,Nashik,2024-08-10,WokWay,Stir Fry Veggies,PID00030,2,Taste,flavor had and I finishing a time was odd unappealing. it; the hard profile,Chinese,Vegan,Medium,Yes,Negative,-0.5,-0.29,0.43,25,1
RU001377,k3m50d3m746w,21,M,Jodhpur,2024-08-10,FiestaGrill,Burrito Bowl,PID01015,4,Temperature,maintained Good handling; was during the heat well transit.,Mexican,None,Low,Yes,Positive,0.5,0.7,0.6,24,5
RU001378,gk0oihme6o3w,45,M,Noida,2024-08-10,CurryCraft,Fish Fry,PID00353,5,Customer Service,team extremely service proactive accommodating. The was and,Indian,None,Medium,No,Positive,1.0,-0.12,1.0,22,3
RU001379,w7d53o9y7iyd,58,M,Thane,2024-08-10,VeganVibes,Grilled Chicken,PID00248,4,Taste,"solid, that order A cooked happily dish would I again. professionally",Continental,Vegetarian,High,Yes,Positive,0.5,0.3,0.4,3,0
RU001380,57snykdmk380,23,M,Nashik,2024-08-10,CurryCraft,Tandoori Chicken,PID00420,3,Delivery,"timing was The fine, but just okay. was handler the",Indian,Vegan,Low,Yes,Neutral,0.0,0.46,0.5,8,9
RU001381,za9s1r8vsquu,29,F,Kolkata,2024-08-11,FoodAdda,Crispy Tofu,PID00244,3,Hygiene,"not minor clean; a perfectly okay, Looked few but concerns.",Thai,Non-Veg,High,No,Neutral,0.0,0.17,0.38,8,2
RU001382,vysikjazf748,42,F,Mumbai,2024-08-11,MasalaMagic,Butter Naan,PID00111,5,Packaging,and leak-proof the contents. Totally for perfectly designed,Indian,Vegetarian,Low,Yes,Positive,1.0,0.5,0.88,22,4
RU001383,xb5hq6cy9nlz,45,F,Dehradun,2024-08-11,FoodAdda,Pad Thai,PID00014,3,Temperature,the temperature; didn't spoil Acceptable taste. it,Thai,Non-Veg,High,No,Neutral,0.0,0.0,0.0,18,8
RU001384,wg5m296njwu7,31,F,Tirunelveli,2024-08-11,SpiceHub,Tandoori Chicken,PID00161,1,Taste,I've highly The unpleasant. worst dish long had time; in a,Indian,Non-Veg,Low,Yes,Negative,-1.0,-0.38,0.72,8,6
RU001385,oawvfeakk70o,24,F,Udaipur,2024-08-11,CurryCraft,Palak Paneer,PID00213,1,Packaging,the spillage and Significant inside leakage bag.,Indian,Non-Veg,Low,No,Negative,-1.0,0.38,0.88,21,10
RU001386,3n5ovdm4u403,43,F,Bangalore,2024-08-11,UrbanTadka,Tandoori Chicken,PID00190,4,Portion Size,"good, portion; small. A not definitely solid",Indian,Vegetarian,Low,No,Positive,0.5,0.15,0.37,8,8
RU001387,fm0iy1a5gli2,33,M,Bhopal,2024-08-11,FoodAdda,Red Curry,PID00842,5,Customer Service,service The and proactive extremely team accommodating. was,Thai,Vegetarian,Medium,Yes,Positive,1.0,-0.12,1.0,14,0
RU001388,h7rrzosp5r7n,32,F,Ahmedabad,2024-08-11,BiryaniBox,Bhindi Masala,PID00146,4,Delivery,"met the delivery, arrival estimated time. Punctual",Indian,Vegetarian,Medium,No,Positive,0.5,0.0,0.0,0,1
RU001389,267l6z6en9de,19,M,Rajkot,2024-08-11,UrbanTadka,Kofta Curry,PID00548,5,Portion Size,pleasantly surprised. Truly quantity—I great was,Indian,Vegetarian,Medium,No,Positive,1.0,0.45,0.82,21,6
RU001390,5582rqukjf8r,47,F,Agra,2024-08-11,FreshBite,Omelette,PID00828,3,Temperature,"upon noticeable. arrival; major but issue, a Lukewarm not",Continental,Non-Veg,Low,Yes,Neutral,0.0,0.06,0.5,18,4
RU001391,jvwuptvn29mr,46,F,Tirunelveli,2024-08-11,NoodleNest,Chili Chicken,PID00198,4,Customer Service,solid experience made was the and The service enjoyable.,Chinese,Non-Veg,Low,No,Positive,0.5,0.25,0.35,10,6
RU001392,k1um1g9a8q7u,19,M,Agra,2024-08-11,WokWay,Fried Rice,PID00208,5,Hygiene,everything spotless. Impeccable standards; looked,Chinese,Non-Veg,High,No,Positive,1.0,0.75,0.75,21,9
RU001393,nkme0an5sdh2,51,M,Hubli,2024-08-11,WrapNation,Tostadas,PID00120,2,Hygiene,me made it cleanliness; uneasy. slightly Not with the happy,Mexican,Gluten-Free,Medium,Yes,Negative,-0.5,0.44,0.58,8,5
RU001394,6f6fu547otb8,57,M,Lucknow,2024-08-11,PastaPalace,Pesto Pasta,PID00223,3,Hygiene,attention pay more detail. to could cleanliness; Average,Italian,Non-Veg,High,No,Neutral,0.0,0.17,0.45,22,7
RU001395,ilm3ilbqnwye,35,F,Coimbatore,2024-08-12,CurryCraft,Veg Pulao,PID00450,4,Customer Service,professional and interaction. positive Very,Indian,Gluten-Free,High,Yes,Positive,0.5,0.18,0.32,0,1
RU001396,tok8wo8jdc2t,31,F,Indore,2024-08-12,VeganVibes,Coleslaw,PID00172,5,Customer Service,"courteous, were super helpful—true friendly, professionals. Staff and",Continental,Vegan,Medium,No,Positive,1.0,0.44,0.72,20,10
RU001397,xp56y1ywj1bt,56,M,Salem,2024-08-12,WokWay,Tofu Chili,PID00564,4,Customer Service,The and service experience made enjoyable. was the solid,Chinese,Vegan,High,Yes,Positive,0.5,0.25,0.35,11,4
RU001398,n09i0u7o14vz,23,M,Salem,2024-08-12,TasteLane,Hakka Noodles,PID00177,1,Delivery,or delivery cold. was cancelled/missed completely The arrived,Chinese,Vegan,Low,No,Negative,-1.0,-0.25,0.7,1,4
RU001399,y3c7rm6j8y6r,30,M,Kolkata,2024-08-12,WokWay,Fried Rice,PID00208,2,Packaging,noticed. leakage good—some Packaging minor spillage or wasn't,Chinese,Vegetarian,High,No,Negative,-0.5,-0.05,0.2,15,5
RU001400,aywuk42p8mfj,53,M,Jaipur,2024-08-12,WokWay,Fried Rice,PID00208,2,Delivery,and the delayed lukewarm. was significantly food Delivery was,Chinese,Gluten-Free,Low,No,Negative,-0.5,0.38,0.88,14,2
RU001401,unifjondtwlt,57,M,Dehradun,2024-08-12,CurryCraft,Masala Dosa,PID00301,5,Delivery,courteous delivery handler. Perfect timing;,Indian,Non-Veg,Low,Yes,Positive,1.0,0.8,1.0,8,0
RU001402,4kccnjdgjkcs,57,F,Chennai,2024-08-12,FoodAdda,Mango Sticky Rice,PID00192,1,Customer Service,effort to a help; truly Zero frustrating interaction.,Thai,None,Medium,No,Negative,-1.0,-0.4,0.9,13,3
RU001403,2d3k661h7wpv,21,F,Madurai,2024-08-13,WokWay,Chili Chicken,PID00489,2,Temperature,was enjoyment. disappointing the and affected Temperature,Chinese,Vegan,High,No,Negative,-0.5,-0.6,0.7,1,1
RU001404,sfpjut9zdp6c,31,F,Gwalior,2024-08-13,TasteLane,Gobi Manchurian,PID00558,4,Value for Money,priced the about No complaints correctly. cost;,Chinese,Gluten-Free,High,Yes,Positive,0.5,0.0,0.0,2,0
RU001405,nxkgs7we72d6,54,F,Vizag,2024-08-13,BiryaniBox,Bhindi Masala,PID00146,3,Delivery,Arrived within extended window; issue. major no the,Indian,Non-Veg,Low,Yes,Neutral,0.0,0.06,0.5,5,5
RU001406,r6xzpccmaxzu,32,F,Erode,2024-08-13,WokWay,Manchurian,PID00448,5,Customer Service,Exceptional beyond and above service; to they assist went me.,Chinese,None,Low,Yes,Positive,1.0,0.33,0.55,4,4
RU001407,9qnvb5qzh4un,48,M,Kochi,2024-08-13,SpiceHub,Rajma Chawal,PID00442,2,Packaging,"slightly, The crushed presentation. container affecting was the",Indian,Vegan,Low,Yes,Negative,-0.5,-0.13,0.13,13,2
RU001408,fnue5dwfrtl2,57,F,Chandigarh,2024-08-13,VeganVibes,Omelette,PID00016,5,Taste,and flawless was Delicious! highly addictive. This dish,Continental,Non-Veg,High,No,Positive,1.0,0.67,0.97,21,9
RU001409,qef864bwx0s4,52,M,Lucknow,2024-08-13,BiryaniBox,Paneer Butter Masala,PID00321,1,Taste,terrible failure. continue; took a I couldn't and one bite culinary,Indian,Vegetarian,Low,No,Negative,-1.0,-0.44,0.43,5,7
RU001410,ejr1lk8t6eqj,49,F,Nashik,2024-08-13,MasalaMagic,Paneer Butter Masala,PID00231,5,Customer Service,The extremely service accommodating. and was proactive team,Indian,Gluten-Free,Low,Yes,Positive,1.0,-0.12,1.0,24,0
RU001411,amndi5tbdjgg,29,F,Kanpur,2024-08-13,NoodleNest,Stir Fry Veggies,PID00181,3,Delivery,within the major issue. no Arrived window; extended,Chinese,Vegetarian,Medium,Yes,Neutral,0.0,0.06,0.5,23,7
RU001412,2msqj1410ay5,53,M,Guwahati,2024-08-13,WrapNation,Burrito Bowl,PID00008,1,Temperature,inedible/unsafe. the food temperature—makes Unacceptable,Mexican,Vegetarian,High,Yes,Negative,-1.0,0.0,0.0,1,10
RU001413,52ia0ar7hy1y,25,M,Kanpur,2024-08-13,TasteLane,Chili Chicken,PID00010,5,Value for Money,again. this value—I pay Superb happily would,Chinese,Non-Veg,Medium,No,Positive,1.0,0.9,1.0,7,5
RU001414,d4zw51plukyn,31,M,Surat,2024-08-13,CurryCraft,Dal Makhani,PID00328,5,Temperature,excellent ideal. temperature used insulation; was Clearly,Indian,Vegetarian,High,No,Positive,1.0,0.67,0.79,22,5
RU001415,nlu39j1h1zaf,35,M,Erode,2024-08-13,VeganVibes,Chicken Pot Pie,PID00369,1,Taste,time; in I've highly a worst dish unpleasant. long The had,Continental,None,Medium,Yes,Negative,-1.0,-0.57,0.78,8,10
RU001416,qul9n4xmasrx,49,M,Noida,2024-08-13,BiryaniBox,Palak Paneer,PID00467,1,Packaging,unsuitable delivery. The easily; for totally broke seal,Indian,Gluten-Free,High,No,Negative,-1.0,0.22,0.79,2,2
RU001417,8nifcpr3snf3,34,F,Mysore,2024-08-13,WrapNation,Tacos,PID00151,5,Hygiene,"hygienic—felt trustworthy. very and safe, Clean, completely",Mexican,Vegetarian,Medium,Yes,Positive,1.0,0.29,0.47,18,10
RU001418,w0sq7r50pv9u,19,M,Varanasi,2024-08-13,UrbanTadka,Chicken Curry,PID00603,4,Value for Money,trade-off. fair felt like Solid purchase; a,Indian,Non-Veg,Medium,Yes,Positive,0.5,0.35,0.5,1,7
RU001419,1c25xnofg780,60,M,Bangalore,2024-08-13,PastaPalace,Spaghetti Bolognese,PID00137,3,Portion Size,was for of portion type standard/average dish. this The,Italian,Non-Veg,Medium,No,Neutral,0.0,0.0,0.0,17,6
RU001420,e8n3eg33hkw1,58,Other,Rajkot,2024-08-13,TandooriTrail,Butter Naan,PID00038,1,Taste,a one I failure. culinary couldn't and terrible took bite continue;,Indian,Vegan,Medium,Yes,Negative,-1.0,-0.44,0.43,18,8
RU001421,6vrehu2f1tf1,57,F,Nagpur,2024-08-13,FiestaGrill,Mexican Rice,PID00085,3,Portion Size,"feel generous. was to but enough didn't It eat,",Mexican,None,Medium,Yes,Neutral,0.0,0.0,0.5,6,2
